DetId/i, BinaryDetId/B, Section/C, Layer/I, Ring/I, sensorCenterRho_mm/D, sensorCenterZ_mm/D, phi_deg/D
439882770,00011010001110000001010000010010,TBPS, 3, 13, 537.435142, 606.233065, 30.000000
439883793,00011010001110000001100000010001,TBPS, 3, 14, 535.564858, 672.299669, 30.000000
439883794,00011010001110000001100000010010,TBPS, 3, 14, 537.435142, 674.105781, 30.000000
439884817,00011010001110000001110000010001,TBPS, 3, 15, 529.850000, 736.233260, 30.000000
439884818,00011010001110000001110000010010,TBPS, 3, 15, 531.150000, 738.484926, 30.000000
439885841,00011010001110000010000000010001,TBPS, 3, 16, 529.850000, 813.241310, 30.000000
439885842,00011010001110000010000000010010,TBPS, 3, 16, 531.150000, 815.492976, 30.000000
439886865,00011010001110000010010000010001,TBPS, 3, 17, 529.850000, 896.586826, 30.000000
439886866,00011010001110000010010000010010,TBPS, 3, 17, 531.150000, 898.838492, 30.000000
439887889,00011010001110000010100000010001,TBPS, 3, 18, 529.850000, 986.693364, 30.000000
439887890,00011010001110000010100000010010,TBPS, 3, 18, 531.150000, 988.945030, 30.000000
439888913,00011010001110000010110000010001,TBPS, 3, 19, 529.850000, 1083.576833, 30.000000
439888914,00011010001110000010110000010010,TBPS, 3, 19, 531.150000, 1085.828499, 30.000000
439889937,00011010001110000011000000010001,TBPS, 3, 20, 529.850000, 1187.764196, 30.000000
439889938,00011010001110000011000000010010,TBPS, 3, 20, 531.150000, 1190.015862, 30.000000
440143902,00011010001111000001000000011110,TBPS, 3, 2, 521.515600, -45.325713, 30.000000
440143901,00011010001111000001000000011101,TBPS, 3, 2, 523.115600, -45.325713, 30.000000
440143897,00011010001111000001000000011001,TBPS, 3, 3, 528.684400, -92.248531, 30.000000
440143898,00011010001111000001000000011010,TBPS, 3, 3, 530.284400, -92.248531, 30.000000
440143894,00011010001111000001000000010110,TBPS, 3, 4, 521.515600, -135.977138, 30.000000
440143893,00011010001111000001000000010101,TBPS, 3, 4, 523.115600, -135.977138, 30.000000
440143889,00011010001111000001000000010001,TBPS, 3, 5, 528.684400, -183.873364, 30.000000
440143890,00011010001111000001000000010010,TBPS, 3, 5, 530.284400, -183.873364, 30.000000
440143886,00011010001111000001000000001110,TBPS, 3, 6, 521.515600, -226.015664, 30.000000
440143885,00011010001111000001000000001101,TBPS, 3, 6, 523.115600, -226.015664, 30.000000
440143881,00011010001111000001000000001001,TBPS, 3, 7, 528.684400, -274.870391, 30.000000
440143882,00011010001111000001000000001010,TBPS, 3, 7, 530.284400, -274.870391, 30.000000
440143878,00011010001111000001000000000110,TBPS, 3, 8, 521.515600, -315.437253, 30.000000
440143877,00011010001111000001000000000101,TBPS, 3, 8, 523.115600, -315.437253, 30.000000
439627793,00011010001101000011000000010001,TBPS, 3, 9, 535.564858, -370.238046, 30.000000
439627794,00011010001101000011000000010010,TBPS, 3, 9, 537.435142, -372.044158, 30.000000
439626769,00011010001101000010110000010001,TBPS, 3, 10, 535.564858, -423.342898, 30.000000
439626770,00011010001101000010110000010010,TBPS, 3, 10, 537.435142, -425.149010, 30.000000
439625745,00011010001101000010100000010001,TBPS, 3, 11, 535.564858, -479.874992, 30.000000
439625746,00011010001101000010100000010010,TBPS, 3, 11, 537.435142, -481.681104, 30.000000
439624721,00011010001101000010010000010001,TBPS, 3, 12, 535.564858, -540.200219, 30.000000
439624722,00011010001101000010010000010010,TBPS, 3, 12, 537.435142, -542.006331, 30.000000
439623697,00011010001101000010000000010001,TBPS, 3, 13, 535.564858, -604.426953, 30.000000
439623698,00011010001101000010000000010010,TBPS, 3, 13, 537.435142, -606.233065, 30.000000
439622673,00011010001101000001110000010001,TBPS, 3, 14, 535.564858, -672.299669, 30.000000
439622674,00011010001101000001110000010010,TBPS, 3, 14, 537.435142, -674.105781, 30.000000
439621649,00011010001101000001100000010001,TBPS, 3, 15, 529.850000, -736.233260, 30.000000
439621650,00011010001101000001100000010010,TBPS, 3, 15, 531.150000, -738.484926, 30.000000
439620625,00011010001101000001010000010001,TBPS, 3, 16, 529.850000, -813.241310, 30.000000
439620626,00011010001101000001010000010010,TBPS, 3, 16, 531.150000, -815.492976, 30.000000
439619601,00011010001101000001000000010001,TBPS, 3, 17, 529.850000, -896.586826, 30.000000
439619602,00011010001101000001000000010010,TBPS, 3, 17, 531.150000, -898.838492, 30.000000
439618577,00011010001101000000110000010001,TBPS, 3, 18, 529.850000, -986.693364, 30.000000
439618578,00011010001101000000110000010010,TBPS, 3, 18, 531.150000, -988.945030, 30.000000
439617553,00011010001101000000100000010001,TBPS, 3, 19, 529.850000, -1083.576833, 30.000000
439617554,00011010001101000000100000010010,TBPS, 3, 19, 531.150000, -1085.828499, 30.000000
439616529,00011010001101000000010000010001,TBPS, 3, 20, 529.850000, -1187.764196, 30.000000
439616530,00011010001101000000010000010010,TBPS, 3, 20, 531.150000, -1190.015862, 30.000000
440144929,00011010001111000001010000100001,TBPS, 3, 1, 504.884400, 0.000000, 40.000000
440144930,00011010001111000001010000100010,TBPS, 3, 1, 506.484400, 0.000000, 40.000000
440144934,00011010001111000001010000100110,TBPS, 3, 2, 497.715600, 45.325713, 40.000000
440144933,00011010001111000001010000100101,TBPS, 3, 2, 499.315600, 45.325713, 40.000000
440144937,00011010001111000001010000101001,TBPS, 3, 3, 504.884400, 92.248531, 40.000000
440144938,00011010001111000001010000101010,TBPS, 3, 3, 506.484400, 92.248531, 40.000000
440144942,00011010001111000001010000101110,TBPS, 3, 4, 497.715600, 135.977138, 40.000000
440144941,00011010001111000001010000101101,TBPS, 3, 4, 499.315600, 135.977138, 40.000000
440144945,00011010001111000001010000110001,TBPS, 3, 5, 504.884400, 183.873364, 40.000000
440144946,00011010001111000001010000110010,TBPS, 3, 5, 506.484400, 183.873364, 40.000000
440144950,00011010001111000001010000110110,TBPS, 3, 6, 497.715600, 226.015664, 40.000000
440144949,00011010001111000001010000110101,TBPS, 3, 6, 499.315600, 226.015664, 40.000000
440144953,00011010001111000001010000111001,TBPS, 3, 7, 504.884400, 274.870391, 40.000000
440144954,00011010001111000001010000111010,TBPS, 3, 7, 506.484400, 274.870391, 40.000000
440144958,00011010001111000001010000111110,TBPS, 3, 8, 497.715600, 315.437253, 40.000000
440144957,00011010001111000001010000111101,TBPS, 3, 8, 499.315600, 315.437253, 40.000000
439878678,00011010001110000000010000010110,TBPS, 3, 9, 523.564858, 362.143944, 40.000000
439878677,00011010001110000000010000010101,TBPS, 3, 9, 525.435142, 363.950056, 40.000000
439879702,00011010001110000000100000010110,TBPS, 3, 10, 523.564858, 415.248796, 40.000000
439879701,00011010001110000000100000010101,TBPS, 3, 10, 525.435142, 417.054908, 40.000000
439880726,00011010001110000000110000010110,TBPS, 3, 11, 523.564858, 471.780890, 40.000000
439880725,00011010001110000000110000010101,TBPS, 3, 11, 525.435142, 473.587002, 40.000000
439881750,00011010001110000001000000010110,TBPS, 3, 12, 523.564858, 532.106117, 40.000000
439881749,00011010001110000001000000010101,TBPS, 3, 12, 525.435142, 533.912228, 40.000000
439882774,00011010001110000001010000010110,TBPS, 3, 13, 523.564858, 596.332851, 40.000000
439882773,00011010001110000001010000010101,TBPS, 3, 13, 525.435142, 598.138963, 40.000000
439883798,00011010001110000001100000010110,TBPS, 3, 14, 523.564858, 664.205567, 40.000000
439883797,00011010001110000001100000010101,TBPS, 3, 14, 525.435142, 666.011679, 40.000000
439884822,00011010001110000001110000010110,TBPS, 3, 15, 521.850000, 726.699231, 40.000000
439884821,00011010001110000001110000010101,TBPS, 3, 15, 523.150000, 728.950897, 40.000000
439885846,00011010001110000010000000010110,TBPS, 3, 16, 521.850000, 803.707282, 40.000000
439885845,00011010001110000010000000010101,TBPS, 3, 16, 523.150000, 805.958948, 40.000000
439886870,00011010001110000010010000010110,TBPS, 3, 17, 521.850000, 887.052797, 40.000000
439886869,00011010001110000010010000010101,TBPS, 3, 17, 523.150000, 889.304463, 40.000000
439887894,00011010001110000010100000010110,TBPS, 3, 18, 521.850000, 977.159335, 40.000000
439887893,00011010001110000010100000010101,TBPS, 3, 18, 523.150000, 979.411001, 40.000000
439888918,00011010001110000010110000010110,TBPS, 3, 19, 521.850000, 1074.042804, 40.000000
439888917,00011010001110000010110000010101,TBPS, 3, 19, 523.150000, 1076.294470, 40.000000
439889942,00011010001110000011000000010110,TBPS, 3, 20, 521.850000, 1178.230167, 40.000000
439889941,00011010001110000011000000010101,TBPS, 3, 20, 523.150000, 1180.481833, 40.000000
440144926,00011010001111000001010000011110,TBPS, 3, 2, 497.715600, -45.325713, 40.000000
440144925,00011010001111000001010000011101,TBPS, 3, 2, 499.315600, -45.325713, 40.000000
440144921,00011010001111000001010000011001,TBPS, 3, 3, 504.884400, -92.248531, 40.000000
440144922,00011010001111000001010000011010,TBPS, 3, 3, 506.484400, -92.248531, 40.000000
440144918,00011010001111000001010000010110,TBPS, 3, 4, 497.715600, -135.977138, 40.000000
440144917,00011010001111000001010000010101,TBPS, 3, 4, 499.315600, -135.977138, 40.000000
440144913,00011010001111000001010000010001,TBPS, 3, 5, 504.884400, -183.873364, 40.000000
440144914,00011010001111000001010000010010,TBPS, 3, 5, 506.484400, -183.873364, 40.000000
440144910,00011010001111000001010000001110,TBPS, 3, 6, 497.715600, -226.015664, 40.000000
440144909,00011010001111000001010000001101,TBPS, 3, 6, 499.315600, -226.015664, 40.000000
440144905,00011010001111000001010000001001,TBPS, 3, 7, 504.884400, -274.870391, 40.000000
440144906,00011010001111000001010000001010,TBPS, 3, 7, 506.484400, -274.870391, 40.000000
440144902,00011010001111000001010000000110,TBPS, 3, 8, 497.715600, -315.437253, 40.000000
440144901,00011010001111000001010000000101,TBPS, 3, 8, 499.315600, -315.437253, 40.000000
439627798,00011010001101000011000000010110,TBPS, 3, 9, 523.564858, -362.143944, 40.000000
439627797,00011010001101000011000000010101,TBPS, 3, 9, 525.435142, -363.950056, 40.000000
439626774,00011010001101000010110000010110,TBPS, 3, 10, 523.564858, -415.248796, 40.000000
439626773,00011010001101000010110000010101,TBPS, 3, 10, 525.435142, -417.054908, 40.000000
439625750,00011010001101000010100000010110,TBPS, 3, 11, 523.564858, -471.780890, 40.000000
439625749,00011010001101000010100000010101,TBPS, 3, 11, 525.435142, -473.587002, 40.000000
439624726,00011010001101000010010000010110,TBPS, 3, 12, 523.564858, -532.106117, 40.000000
439624725,00011010001101000010010000010101,TBPS, 3, 12, 525.435142, -533.912228, 40.000000
439623702,00011010001101000010000000010110,TBPS, 3, 13, 523.564858, -596.332851, 40.000000
439623701,00011010001101000010000000010101,TBPS, 3, 13, 525.435142, -598.138963, 40.000000
439622678,00011010001101000001110000010110,TBPS, 3, 14, 523.564858, -664.205567, 40.000000
439622677,00011010001101000001110000010101,TBPS, 3, 14, 525.435142, -666.011679, 40.000000
439621654,00011010001101000001100000010110,TBPS, 3, 15, 521.850000, -726.699231, 40.000000
439621653,00011010001101000001100000010101,TBPS, 3, 15, 523.150000, -728.950897, 40.000000
439620630,00011010001101000001010000010110,TBPS, 3, 16, 521.850000, -803.707282, 40.000000
439620629,00011010001101000001010000010101,TBPS, 3, 16, 523.150000, -805.958948, 40.000000
439619606,00011010001101000001000000010110,TBPS, 3, 17, 521.850000, -887.052797, 40.000000
439619605,00011010001101000001000000010101,TBPS, 3, 17, 523.150000, -889.304463, 40.000000
439618582,00011010001101000000110000010110,TBPS, 3, 18, 521.850000, -977.159335, 40.000000
439618581,00011010001101000000110000010101,TBPS, 3, 18, 523.150000, -979.411001, 40.000000
439617558,00011010001101000000100000010110,TBPS, 3, 19, 521.850000, -1074.042804, 40.000000
439617557,00011010001101000000100000010101,TBPS, 3, 19, 523.150000, -1076.294470, 40.000000
439616534,00011010001101000000010000010110,TBPS, 3, 20, 521.850000, -1178.230167, 40.000000
439616533,00011010001101000000010000010101,TBPS, 3, 20, 523.150000, -1180.481833, 40.000000
440145953,00011010001111000001100000100001,TBPS, 3, 1, 528.684400, 0.000000, 50.000000
440145954,00011010001111000001100000100010,TBPS, 3, 1, 530.284400, 0.000000, 50.000000
440145958,00011010001111000001100000100110,TBPS, 3, 2, 521.515600, 45.325713, 50.000000
440145957,00011010001111000001100000100101,TBPS, 3, 2, 523.115600, 45.325713, 50.000000
440145961,00011010001111000001100000101001,TBPS, 3, 3, 528.684400, 92.248531, 50.000000
440145962,00011010001111000001100000101010,TBPS, 3, 3, 530.284400, 92.248531, 50.000000
440145966,00011010001111000001100000101110,TBPS, 3, 4, 521.515600, 135.977138, 50.000000
440145965,00011010001111000001100000101101,TBPS, 3, 4, 523.115600, 135.977138, 50.000000
440145969,00011010001111000001100000110001,TBPS, 3, 5, 528.684400, 183.873364, 50.000000
440145970,00011010001111000001100000110010,TBPS, 3, 5, 530.284400, 183.873364, 50.000000
440145974,00011010001111000001100000110110,TBPS, 3, 6, 521.515600, 226.015664, 50.000000
440145973,00011010001111000001100000110101,TBPS, 3, 6, 523.115600, 226.015664, 50.000000
440145977,00011010001111000001100000111001,TBPS, 3, 7, 528.684400, 274.870391, 50.000000
440145978,00011010001111000001100000111010,TBPS, 3, 7, 530.284400, 274.870391, 50.000000
440145982,00011010001111000001100000111110,TBPS, 3, 8, 521.515600, 315.437253, 50.000000
440145981,00011010001111000001100000111101,TBPS, 3, 8, 523.115600, 315.437253, 50.000000
439878681,00011010001110000000010000011001,TBPS, 3, 9, 535.564858, 370.238046, 50.000000
439878682,00011010001110000000010000011010,TBPS, 3, 9, 537.435142, 372.044158, 50.000000
439879705,00011010001110000000100000011001,TBPS, 3, 10, 535.564858, 423.342898, 50.000000
439879706,00011010001110000000100000011010,TBPS, 3, 10, 537.435142, 425.149010, 50.000000
439880729,00011010001110000000110000011001,TBPS, 3, 11, 535.564858, 479.874992, 50.000000
439880730,00011010001110000000110000011010,TBPS, 3, 11, 537.435142, 481.681104, 50.000000
439881753,00011010001110000001000000011001,TBPS, 3, 12, 535.564858, 540.200219, 50.000000
439881754,00011010001110000001000000011010,TBPS, 3, 12, 537.435142, 542.006331, 50.000000
439882777,00011010001110000001010000011001,TBPS, 3, 13, 535.564858, 604.426953, 50.000000
439882778,00011010001110000001010000011010,TBPS, 3, 13, 537.435142, 606.233065, 50.000000
439883801,00011010001110000001100000011001,TBPS, 3, 14, 535.564858, 672.299669, 50.000000
439883802,00011010001110000001100000011010,TBPS, 3, 14, 537.435142, 674.105781, 50.000000
439884825,00011010001110000001110000011001,TBPS, 3, 15, 529.850000, 736.233260, 50.000000
439884826,00011010001110000001110000011010,TBPS, 3, 15, 531.150000, 738.484926, 50.000000
439885849,00011010001110000010000000011001,TBPS, 3, 16, 529.850000, 813.241310, 50.000000
439885850,00011010001110000010000000011010,TBPS, 3, 16, 531.150000, 815.492976, 50.000000
439886873,00011010001110000010010000011001,TBPS, 3, 17, 529.850000, 896.586826, 50.000000
439886874,00011010001110000010010000011010,TBPS, 3, 17, 531.150000, 898.838492, 50.000000
439887897,00011010001110000010100000011001,TBPS, 3, 18, 529.850000, 986.693364, 50.000000
439887898,00011010001110000010100000011010,TBPS, 3, 18, 531.150000, 988.945030, 50.000000
439888921,00011010001110000010110000011001,TBPS, 3, 19, 529.850000, 1083.576833, 50.000000
439888922,00011010001110000010110000011010,TBPS, 3, 19, 531.150000, 1085.828499, 50.000000
439889945,00011010001110000011000000011001,TBPS, 3, 20, 529.850000, 1187.764196, 50.000000
439889946,00011010001110000011000000011010,TBPS, 3, 20, 531.150000, 1190.015862, 50.000000
440145950,00011010001111000001100000011110,TBPS, 3, 2, 521.515600, -45.325713, 50.000000
440145949,00011010001111000001100000011101,TBPS, 3, 2, 523.115600, -45.325713, 50.000000
440145945,00011010001111000001100000011001,TBPS, 3, 3, 528.684400, -92.248531, 50.000000
440145946,00011010001111000001100000011010,TBPS, 3, 3, 530.284400, -92.248531, 50.000000
440145942,00011010001111000001100000010110,TBPS, 3, 4, 521.515600, -135.977138, 50.000000
440145941,00011010001111000001100000010101,TBPS, 3, 4, 523.115600, -135.977138, 50.000000
440145937,00011010001111000001100000010001,TBPS, 3, 5, 528.684400, -183.873364, 50.000000
440145938,00011010001111000001100000010010,TBPS, 3, 5, 530.284400, -183.873364, 50.000000
440145934,00011010001111000001100000001110,TBPS, 3, 6, 521.515600, -226.015664, 50.000000
440145933,00011010001111000001100000001101,TBPS, 3, 6, 523.115600, -226.015664, 50.000000
440145929,00011010001111000001100000001001,TBPS, 3, 7, 528.684400, -274.870391, 50.000000
440145930,00011010001111000001100000001010,TBPS, 3, 7, 530.284400, -274.870391, 50.000000
440145926,00011010001111000001100000000110,TBPS, 3, 8, 521.515600, -315.437253, 50.000000
440145925,00011010001111000001100000000101,TBPS, 3, 8, 523.115600, -315.437253, 50.000000
439627801,00011010001101000011000000011001,TBPS, 3, 9, 535.564858, -370.238046, 50.000000
439627802,00011010001101000011000000011010,TBPS, 3, 9, 537.435142, -372.044158, 50.000000
439626777,00011010001101000010110000011001,TBPS, 3, 10, 535.564858, -423.342898, 50.000000
439626778,00011010001101000010110000011010,TBPS, 3, 10, 537.435142, -425.149010, 50.000000
439625753,00011010001101000010100000011001,TBPS, 3, 11, 535.564858, -479.874992, 50.000000
439625754,00011010001101000010100000011010,TBPS, 3, 11, 537.435142, -481.681104, 50.000000
439624729,00011010001101000010010000011001,TBPS, 3, 12, 535.564858, -540.200219, 50.000000
